所在区域,开发区,房屋总价,30,房屋户型,1室0厅1卫,所在楼层,高楼层 (共16层),建筑面积,43.92O,户型结构,平层,建筑类型,塔楼,房屋朝向,东,建筑结构,钢混结构,装修情况,简装,梯户比例,两梯三十七户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,132,房屋户型,2室2厅2卫,所在楼层,低楼层 (共30层),建筑面积,85.29O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,框架结构,装修情况,精装,梯户比例,两梯六户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,56.5,房屋户型,2室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,72.04O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖
所在区域,开发区,房屋总价,245,房屋户型,3室2厅2卫,所在楼层,高楼层 (共23层),建筑面积,147.52O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯四户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,45,房屋户型,2室1厅1卫,所在楼层,中楼层 (共6层),建筑面积,55.86O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,砖混结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖
所在区域,开发区,房屋总价,45,房屋户型,2室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,60.63O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖
所在区域,开发区,房屋总价,96.8,房屋户型,2室1厅1卫,所在楼层,中楼层 (共26层),建筑面积,78O,户型结构,平层,套内面积,78O,建筑类型,板楼,房屋朝向,南 北,建筑结构,框架结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,42,房屋户型,1室1厅1卫,所在楼层,中楼层 (共29层),建筑面积,40.11O,户型结构,平层,建筑类型,板楼,房屋朝向,东,建筑结构,钢混结构,装修情况,简装,梯户比例,两梯四户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,65,房屋户型,2室1厅1卫,所在楼层,低楼层 (共7层),建筑面积,76.7O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,混合结构,装修情况,其他,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,80,房屋户型,2室1厅1卫,所在楼层,高楼层 (共32层),建筑面积,63.39O,户型结构,平层,建筑类型,塔楼,房屋朝向,南 西,建筑结构,钢混结构,装修情况,其他,梯户比例,六梯二十三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,61.5,房屋户型,2室1厅1卫,所在楼层,低楼层 (共31层),建筑面积,62.6O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,两梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,102.5,房屋户型,2室1厅1卫,所在楼层,中楼层 (共28层),建筑面积,89.12O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,框架结构,装修情况,毛坯,梯户比例,两梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,36,房屋户型,1室1厅1卫,所在楼层,高楼层 (共33层),建筑面积,41.79O,户型结构,平层,建筑类型,塔楼,房屋朝向,南,建筑结构,钢混结构,装修情况,简装,梯户比例,三梯十八户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,77.5,房屋户型,2室1厅1卫,所在楼层,中楼层 (共18层),建筑面积,78O,户型结构,平层,套内面积,78O,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,83,房屋户型,2室2厅1卫,所在楼层,高楼层 (共33层),建筑面积,73.6O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,框架结构,装修情况,精装,梯户比例,两梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,74,房屋户型,2室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,82.91O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,砖混结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖
所在区域,开发区,房屋总价,21,房屋户型,1室1厅1卫,所在楼层,中楼层 (共22层),建筑面积,27.94O,户型结构,平层,建筑类型,板楼,房屋朝向,北,建筑结构,框架结构,装修情况,精装,梯户比例,两梯六户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,76,房屋户型,2室1厅1卫,所在楼层,低楼层 (共6层),建筑面积,64.2O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖
所在区域,开发区,房屋总价,146.8,房屋户型,3室2厅2卫,所在楼层,中楼层 (共18层),建筑面积,118.54O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,63,房屋户型,1室1厅1卫,所在楼层,高楼层 (共6层),建筑面积,54.5O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,61,房屋户型,2室1厅1卫,所在楼层,高楼层 (共6层),建筑面积,55.51O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖
所在区域,开发区,房屋总价,276,房屋户型,3室2厅2卫,所在楼层,中楼层 (共5层),建筑面积,132.76O,户型结构,平层,套内面积,132O,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,毛坯,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,99,房屋户型,2室1厅1卫,所在楼层,低楼层 (共7层),建筑面积,76.45O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,混合结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,38.8,房屋户型,1室0厅1卫,所在楼层,低楼层 (共28层),建筑面积,59.31O,户型结构,平层,建筑类型,塔楼,房屋朝向,东,建筑结构,钢混结构,装修情况,其他,梯户比例,三梯二十四户,供暖方式,集中供暖,配备电梯,有,用水类型,商水,用电类型,商电
所在区域,开发区,房屋总价,140,房屋户型,2室1厅1卫,所在楼层,低楼层 (共6层),建筑面积,65.12O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,混合结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,84.8,房屋户型,2室2厅1卫,所在楼层,低楼层 (共11层),建筑面积,88.19O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,82,房屋户型,2室2厅1卫,所在楼层,高楼层 (共10层),建筑面积,83.01O,户型结构,平层,套内面积,75O,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,220,房屋户型,3室2厅1卫,所在楼层,低楼层 (共9层),建筑面积,111.24O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,82,房屋户型,2室1厅1卫,所在楼层,中楼层 (共4层),建筑面积,93.86O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,47,房屋户型,2室1厅1卫,所在楼层,高楼层 (共7层),建筑面积,64.7O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,混合结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,190,房屋户型,3室2厅1卫,所在楼层,高楼层 (共33层),建筑面积,118O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,其他,梯户比例,两梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,207.5,房屋户型,3室2厅2卫,所在楼层,中楼层 (共5层),建筑面积,114.81O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,43,房屋户型,1室0厅1卫,所在楼层,低楼层 (共33层),建筑面积,47.6O,户型结构,平层,建筑类型,塔楼,房屋朝向,东,建筑结构,钢混结构,装修情况,其他,梯户比例,六梯三十八户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,92,房屋户型,2室1厅1卫,所在楼层,中楼层 (共18层),建筑面积,64.96O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,49,房屋户型,1室0厅1卫,所在楼层,低楼层 (共33层),建筑面积,32.61O,户型结构,平层,建筑类型,板塔结合,房屋朝向,东,建筑结构,钢混结构,装修情况,精装,梯户比例,四梯十二户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,12.5,房屋户型,1室0厅1卫,所在楼层,高楼层 (共7层),建筑面积,22.01O,户型结构,平层,建筑类型,板楼,房屋朝向,北,建筑结构,未知结构,装修情况,简装,梯户比例,一梯二十九户
所在区域,开发区,房屋总价,47,房屋户型,1室1厅1卫,所在楼层,中楼层 (共6层),建筑面积,48.88O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯四户,供暖方式,集中供暖
所在区域,开发区,房屋总价,99.8,房屋户型,2室1厅1卫,所在楼层,高楼层 (共32层),建筑面积,142.67O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,其他,梯户比例,两梯八户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,107,房屋户型,2室1厅1卫,所在楼层,高楼层 (共32层),建筑面积,111.64O,户型结构,平层,建筑类型,板楼,房屋朝向,东北,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯八户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,55,房屋户型,1室1厅1卫,所在楼层,高楼层 (共15层),建筑面积,66.05O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯四户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,93.8,房屋户型,3室2厅1卫,所在楼层,低楼层 (共32层),建筑面积,117.92O,户型结构,平层,建筑类型,板楼,房屋朝向,西北,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯八户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,115,房屋户型,3室1厅1卫,所在楼层,高楼层 (共25层),建筑面积,79.64O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,其他,梯户比例,两梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,63,房屋户型,2室2厅1卫,所在楼层,高楼层 (共7层),建筑面积,84.1O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,83,房屋户型,2室1厅1卫,所在楼层,低楼层 (共11层),建筑面积,86.02O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯四户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,58,房屋户型,2室1厅1卫,所在楼层,高楼层 (共7层),建筑面积,67.43O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,混合结构,装修情况,其他,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,135,房屋户型,2室1厅1卫,所在楼层,中楼层 (共6层),建筑面积,65.12O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,砖混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,45,房屋户型,1室1厅1卫,所在楼层,低楼层 (共11层),建筑面积,39.99O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯四户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,95,房屋户型,2室1厅1卫,所在楼层,低楼层 (共7层),建筑面积,66.28O,户型结构,平层,建筑类型,板楼,房屋朝向,西 北,建筑结构,混合结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,80,房屋户型,2室1厅1卫,所在楼层,低楼层 (共11层),建筑面积,85.4O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯四户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,56,房屋户型,2室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,70O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,砖混结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖
所在区域,开发区,房屋总价,85,房屋户型,2室1厅1卫,所在楼层,低楼层 (共18层),建筑面积,71.56O,户型结构,平层,套内面积,58.99O,建筑类型,板楼,房屋朝向,南 北,建筑结构,框架结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,25.4,房屋户型,1室1厅1卫,所在楼层,低楼层 (共18层),建筑面积,37.66O,户型结构,平层,建筑类型,塔楼,房屋朝向,东 北,建筑结构,钢混结构,装修情况,其他,梯户比例,两梯二十八户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,89,房屋户型,2室1厅1卫,所在楼层,高楼层 (共26层),建筑面积,73.81O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,框架结构,装修情况,简装,梯户比例,两梯四户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,82.5,房屋户型,2室2厅1卫,所在楼层,高楼层 (共9层),建筑面积,90.32O,户型结构,平层,建筑类型,板楼,房屋朝向,北 南,建筑结构,钢混结构,装修情况,其他,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,130,房屋户型,3室1厅1卫,所在楼层,低楼层 (共11层),建筑面积,97.11O,户型结构,平层,建筑类型,板塔结合,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,80.5,房屋户型,3室2厅1卫,所在楼层,高楼层 (共6层),建筑面积,91O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,165,房屋户型,3室2厅1卫,所在楼层,高楼层 (共6层),建筑面积,93.4O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,砖混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,72,房屋户型,2室1厅1卫,所在楼层,中楼层 (共11层),建筑面积,65.55O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,160,房屋户型,3室2厅2卫,所在楼层,高楼层 (共12层),建筑面积,136.44O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,99,房屋户型,2室2厅1卫,所在楼层,中楼层 (共11层),建筑面积,86.83O,户型结构,平层,套内面积,69O,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,58.5,房屋户型,2室1厅1卫,所在楼层,中楼层 (共6层),建筑面积,65.02O,户型结构,平层,套内面积,65O,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,毛坯,梯户比例,一梯三户,供暖方式,集中供暖
所在区域,开发区,房屋总价,54.5,房屋户型,2室1厅1卫,所在楼层,低楼层 (共6层),建筑面积,66.5O,户型结构,平层,套内面积,66.5O,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯四户,供暖方式,集中供暖
所在区域,开发区,房屋总价,96,房屋户型,2室1厅1卫,所在楼层,高楼层 (共22层),建筑面积,87.07O,户型结构,平层,建筑类型,塔楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯六户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,119.5,房屋户型,2室1厅1卫,所在楼层,低楼层 (共32层),建筑面积,86.36O,户型结构,平层,建筑类型,板塔结合,房屋朝向,南,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯五户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,42,房屋户型,1室0厅1卫,所在楼层,中楼层 (共29层),建筑面积,63.93O,户型结构,平层,建筑类型,塔楼,房屋朝向,西南,建筑结构,钢混结构,装修情况,简装,梯户比例,六梯二十五户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,58,房屋户型,1室1厅1卫,所在楼层,中楼层 (共18层),建筑面积,55.14O,户型结构,平层,套内面积,14.03O,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,86.8,房屋户型,3室1厅1卫,所在楼层,高楼层 (共32层),建筑面积,127.56O,户型结构,平层,建筑类型,板楼,房屋朝向,北,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯八户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,75,房屋户型,1室1厅1卫,所在楼层,高楼层 (共32层),建筑面积,54.56O,户型结构,平层,建筑类型,板塔结合,房屋朝向,北,建筑结构,钢混结构,装修情况,精装,梯户比例,四梯十六户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,79.8,房屋户型,2室1厅1卫,所在楼层,中楼层 (共6层),建筑面积,80.4O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,混合结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,96,房屋户型,2室1厅1卫,所在楼层,中楼层 (共5层),建筑面积,92.24O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,毛坯,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,125,房屋户型,2室1厅1卫,所在楼层,中楼层 (共27层),建筑面积,80.71O,户型结构,平层,建筑类型,塔楼,房屋朝向,南,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯五户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,87,房屋户型,2室1厅1卫,所在楼层,低楼层 (共6层),建筑面积,85.53O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,其他,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,109,房屋户型,2室1厅1卫,所在楼层,低楼层 (共6层),建筑面积,81.75O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,砖混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,150,房屋户型,4室1厅2卫,所在楼层,低楼层 (共11层),建筑面积,164.57O,户型结构,平层,建筑类型,板楼,房屋朝向,北 南,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,68.9,房屋户型,2室2厅1卫,所在楼层,低楼层 (共5层),建筑面积,70.78O,户型结构,平层,建筑类型,板楼,房屋朝向,北 南,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,78.3,房屋户型,2室1厅1卫,所在楼层,高楼层 (共18层),建筑面积,78.33O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯四户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,81,房屋户型,2室1厅1卫,所在楼层,低楼层 (共8层),建筑面积,87.61O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖
所在区域,开发区,房屋总价,38,房屋户型,1室1厅1卫,所在楼层,低楼层 (共33层),建筑面积,47.29O,户型结构,平层,建筑类型,塔楼,房屋朝向,东,建筑结构,钢混结构,装修情况,精装,梯户比例,六梯四十户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,300,房屋户型,3室2厅2卫,所在楼层,低楼层 (共34层),建筑面积,126.28O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,26,房屋户型,1室0厅1卫,所在楼层,中楼层 (共7层),建筑面积,34.72O,户型结构,平层,建筑类型,板楼,房屋朝向,西,建筑结构,混合结构,装修情况,简装,梯户比例,一梯九户,供暖方式,集中供暖
所在区域,开发区,房屋总价,138,房屋户型,2室1厅1卫,所在楼层,低楼层 (共11层),建筑面积,87.72O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,框架结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,160,房屋户型,2室2厅1卫,所在楼层,高楼层 (共34层),建筑面积,87.59O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯四户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,28.5,房屋户型,1室1厅1卫,所在楼层,高楼层 (共22层),建筑面积,40.19O,户型结构,平层,建筑类型,塔楼,房屋朝向,东,建筑结构,钢混结构,装修情况,精装,梯户比例,四梯十二户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,174,房屋户型,3室2厅1卫,所在楼层,中楼层 (共5层),建筑面积,152.05O,户型结构,平层,建筑类型,板塔结合,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,60,房屋户型,3室2厅1卫,所在楼层,高楼层 (共6层),建筑面积,91O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,混合结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖
所在区域,开发区,房屋总价,67.5,房屋户型,3室2厅1卫,所在楼层,高楼层 (共7层),建筑面积,107.6O,户型结构,平层,套内面积,102O,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯四户,供暖方式,集中供暖
所在区域,开发区,房屋总价,96.5,房屋户型,3室1厅2卫,所在楼层,高楼层 (共27层),建筑面积,122.78O,户型结构,平层,建筑类型,塔楼,房屋朝向,西北,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯八户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,265,房屋户型,3室1厅2卫,所在楼层,高楼层 (共10层),建筑面积,147.51O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,其他,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,228,房屋户型,3室1厅2卫,所在楼层,中楼层 (共13层),建筑面积,148.88O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,142,房屋户型,2室1厅1卫,所在楼层,高楼层 (共34层),建筑面积,87.57O,户型结构,平层,建筑类型,板塔结合,房屋朝向,南,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯四户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,106,房屋户型,2室2厅1卫,所在楼层,中楼层 (共11层),建筑面积,76.76O,户型结构,平层,套内面积,62.36O,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,59.9,房屋户型,1室1厅1卫,所在楼层,中楼层 (共32层),建筑面积,57O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,60.8,房屋户型,1室1厅1卫,所在楼层,中楼层 (共32层),建筑面积,57.27O,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,简装,梯户比例,两梯三户,供暖方式,集中供暖,配备电梯,有
所在区域,开发区,房屋总价,103.8,房屋户型,2室2厅1卫,所在楼层,中楼层 (共6层),建筑面积,89.5O,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖,配备电梯,有
